price,year,mileage,make,model,body,age,mileage_per_year,high_mileage
24200,2020,44000,ford,mustang,fastback,5,8800.0,0
11500,2019,0,gmc,sierra 2500,standard cab pickup,6,0.0,0
9100,2019,143036,chevrolet,blazer,suv,6,23839.333333333332,0
3500,2020,140601,chevrolet,camaro,coupe,5,28120.2,0
35420,2020,69925,porsche,911,coupe,5,13985.0,0
3110,2020,99861,ford,e-350 econoline club wagon,extended passenger van,5,19972.2,0
3600,2019,162000,chrysler,other,coupe,6,27000.0,1
11000,2020,17633,saturn,sky,,5,3526.6,0
5000,2019,226475,gmc,sierra 2500,crew cab pickup,6,37745.833333333336,1
4050,2019,26855,mg,mgb,convertible,6,4475.833333333333,0
8800,2020,87591,toyota,4runner,suv,5,17518.2,0
48000,2019,8450,dodge,challenger,2dr car,6,1408.3333333333333,0
4300,2019,102562,chevrolet,impala,,6,17093.666666666668,0
4750,2019,64782,ford,thunderbird,,6,10797.0,0
6800,2019,97589,chevrolet,camaro,coupe,6,16264.833333333334,0
4550,2019,53475,chevrolet,camaro,,6,8912.5,0
8200,2019,99102,pontiac,trans am,coupe,6,16517.0,0
7000,2019,376000,dodge,ram 3500,,6,62666.666666666664,1
9640,2019,371969,dodge,ram 2500,crew cab pickup,6,61994.833333333336,1
15800,2019,185796,dodge,ram 2500,extended crew cab pickup,6,30966.0,1
11100,2019,295456,ram,3500,truck,6,49242.666666666664,1
4000,2019,47107,chevrolet,c-10,,6,7851.166666666667,0
3650,2019,11158,subaru,forester,,6,1859.6666666666667,0
5650,2019,3000,chevrolet,2dsd,sedan,6,500.0,0
7100,2020,166812,audi,s4,,5,33362.4,1
4950,2020,346300,toyota,tacoma,extended cab pickup,5,69260.0,1
16000,2019,0,dodge,coronet,2 door h/t,6,0.0,0
2050,2019,92000,chevrolet,sprint,hatchback,6,15333.333333333334,0
2650,2019,47740,dodge,panel truck,,6,7956.666666666667,0
760,2019,101000,plymouth,other,sedan,6,16833.333333333332,0
2550,2019,81610,oldsmobile,bravada,suv,6,13601.666666666666,0
7500,2019,85796,mercedes-benz,r-class,,6,14299.333333333334,0
3000,2019,201100,ford,f-250,,6,33516.666666666664,1
2550,2019,1,jeep,wagoneer,wagon,6,0.16666666666666666,0
800,2020,160000,ford,f-150,pickup,5,32000.0,1
18800,2019,64000,lexus,is,sedan,6,10666.666666666666,0
4550,2020,117984,dodge,ram 1500,extended cab pickup,5,23596.8,0
4060,2019,196000,mercedes-benz,300-series,coupe,6,32666.666666666668,1
3500,2020,150000,ford,f-100,standard cab pickup,5,30000.0,0
5310,2019,82999,ford,f-100,regular cab,6,13833.166666666666,0
7770,2018,1,ford,f-100,,7,0.14285714285714285,0
5700,2019,63375,ford,mustang,coupe,6,10562.5,0
4200,2019,109700,mazda,rx-7,convertible,6,18283.333333333332,0
2550,2019,130842,chevrolet,malibu,,6,21807.0,0
8000,2020,62107,nissan,sentra,sedan,5,12421.4,0
8000,2020,135000,chevrolet,camaro,coupe,5,27000.0,0
6100,2019,127000,ford,f-150,extended crew cab pickup,6,21166.666666666668,0
520,2019,130000,chevrolet,trailblazer,suv,6,21666.666666666668,0
7500,2019,68366,chevrolet,corvette,coupe,6,11394.333333333334,0
1550,2019,119107,buick,reatta,coupe,6,19851.166666666668,0
48500,2020,27238,dodge,charger,sedan,5,5447.6,0
8000,2019,78000,chevrolet,camaro,,6,13000.0,0
23100,2020,40000,ford,mustang,convertible,5,8000.0,0
10700,2019,83369,jeep,cj,,6,13894.833333333334,0
82600,2020,52141,porsche,911,coupe,5,10428.2,0
4600,2019,67971,chrysler,lebaron,convertible,6,11328.5,0
21850,2020,25255,jeep,wrangler,suv,5,5051.0,0
2900,2019,79500,ford,ranger,single cab truck,6,13250.0,0
12900,2020,91164,mercedes-benz,e-class,,5,18232.8,0
6600,2019,0,chevrolet,chevelle,,6,0.0,0
910,2019,56000,toyota,celica,hatchback,6,9333.333333333334,0
5000,2020,3000,mazda,rx-7,,5,600.0,0
5000,2019,0,land rover,iia,,6,0.0,0
1800,2019,0,toyota,chinook,,6,0.0,0
5900,2020,97000,ford,mustang,sports car,5,19400.0,0
3150,2019,11000,chevrolet,el camino,,6,1833.3333333333333,0
6000,2020,0,ford,mustang,convertible,5,0.0,0
6700,2020,154000,chevrolet,c/k pickup 1500,,5,30800.0,1
4000,2019,162300,ford,f-150,cab & chassis,6,27050.0,1
5900,2020,54000,ford,bronco,suv,5,10800.0,0
14760,2019,82600,ford,e-series van,minivan/van,6,13766.666666666666,0
22000,2020,4400,chevrolet,corvette,convertible,5,880.0,0
10100,2019,3900,bmw,5-series,sedan,6,650.0,0
2000,2019,200000,mazda,mx-5 miata,convertible,6,33333.333333333336,1
39200,2020,2000,chevrolet,corvette,convertible,5,400.0,0
3300,2019,167330,subaru,forester,wagon,6,27888.333333333332,1
44900,2019,11582,ford,bronco,suv,6,1930.3333333333333,0
8950,2019,44241,cadillac,fleetwood,sedan,6,7373.5,0
5000,2020,135211,bentley,turbo r,sedan,5,27042.2,0
22500,2020,15355,shelby,cobra,convertible,5,3071.0,0
3450,2020,44847,ford,maverick,coupe,5,8969.4,0
7100,2020,112441,chevrolet,camaro,coupe,5,22488.2,0
510,2019,112442,nissan,300zx,,6,18740.333333333332,0
1530,2019,56,chevrolet,bel air/150/210,,6,9.333333333333334,0
4550,2019,72682,dodge,power wagon,standard cab pickup,6,12113.666666666666,0
2130,2020,135853,chevrolet,c1500,pickup,5,27170.6,0
9310,2020,86834,ford,falcon,convertible,5,17366.8,0
7600,2020,33320,mercury,comet,coupe,5,6664.0,0
2550,2019,112036,fiat,x-1/9,convertible,6,18672.666666666668,0
14500,2019,65142,chevrolet,camaro,coupe,6,10857.0,0
14900,2020,53128,chevrolet,camaro,coupe,5,10625.6,0
6200,2020,67000,chevrolet,camaro,coupe,5,13400.0,0
8500,2019,105000,chevrolet,c-10,,6,17500.0,0
25000,2019,45000,chevrolet,blazer,,6,7500.0,0
12900,2020,23167,international harvester,scout,suv,5,4633.4,0
14000,2020,74054,ford,bronco,wagon,5,14810.8,0
5700,2020,127121,mg,mgb,convertible,5,25424.2,0
33700,2019,52000,chevrolet,nova,coupe,6,8666.666666666666,0
5900,2020,190000,gmc,sierra 2500,,5,38000.0,1
12850,2019,138060,ford,f-150,extended crew cab pickup,6,23010.0,0
950,2019,173000,nissan,versa,sedan,6,28833.333333333332,1
7050,2020,114000,jeep,wrangler,convertible,5,22800.0,0
7200,2020,128500,toyota,camry,,5,25700.0,0
3050,2020,45000,chevrolet,other pickups,,5,9000.0,0
3370,2019,169304,bmw,3-series,convertible,6,28217.333333333332,1
9000,2020,0,ford,t-bucket,--,5,0.0,0
1000,2019,189000,ford,taurus,sedan,6,31500.0,1
9100,2020,99999,volkswagen,beetle - classic,,5,19999.8,0
10600,2019,62647,ford,bronco,suv,6,10441.166666666666,0
11100,2019,138640,jeep,wrangler,suv,6,23106.666666666668,0
9800,2019,135470,jeep,cherokee,suv,6,22578.333333333332,0
9510,2019,113376,jeep,cherokee,suv,6,18896.0,0
11100,2019,9700,jeep,cherokee,suv,6,1616.6666666666667,0
4950,2019,166194,jeep,grand cherokee,suv,6,27699.0,1
710,2019,61967,dodge,stealth,coupe,6,10327.833333333334,0
17600,2019,99999,chevrolet,bel air/150/210,sedan,6,16666.5,0
3150,2018,65562,chevrolet,corvette,,7,9366.0,0
19000,2020,29700,chevrolet,silverado 3500,crew cab pickup,5,5940.0,0
18900,2020,227000,chevrolet,suburban,suv,5,45400.0,1
4900,2020,168000,ford,f-150,standard cab pickup,5,33600.0,1
1980,2019,216254,ford,f-150,standard cab pickup,6,36042.333333333336,1
7000,2019,124781,ford,f-150,extended cab pickup,6,20796.833333333332,0
43730,2019,22800,dodge,viper,coupe,6,3800.0,0
37100,2019,1340,dodge,challenger,challenger,6,223.33333333333334,0
25880,2020,48000,dodge,challenger,coupe,5,9600.0,0
21000,2019,100000,chevrolet,bel air/150/210,convertible,6,16666.666666666668,0
1610,2020,0,ford,deluxe,coupe,5,0.0,0
15600,2020,91000,chevrolet,corvette,,5,18200.0,0
1580,2019,101092,dodge,dakota,cab & chassis,6,16848.666666666668,0
4600,2019,74455,chrysler,town & country,minivan,6,12409.166666666666,0
17000,2019,0,chevrolet,impala,coupe,6,0.0,0
28100,2020,18000,chevrolet,corvette,hatchback,5,3600.0,0
7160,2020,68000,chevrolet,chevy,coupe,5,13600.0,0
1530,2019,259100,ford,f-250,extended cab pickup,6,43183.333333333336,1
23100,2019,41257,dodge,challenger,,6,6876.166666666667,0
5100,2020,160897,ram,2500,crew cab pickup,5,32179.4,1
7000,2019,99000,cadillac,allante,4 door,6,16500.0,0
3050,2019,85979,chevrolet,g20 van,conversion van,6,14329.833333333334,0
6100,2019,99770,cadillac,eldorado,convertible,6,16628.333333333332,0
5600,2019,78947,honda,civic,,6,13157.833333333334,0
1260,2020,117400,mini,cooper,hatchback,5,23480.0,0
1200,2019,68000,saab,other,coupe,6,11333.333333333334,0
26500,2020,28322,chevrolet,silverado 1500,extended cab pickup,5,5664.4,0
4350,2019,94200,bmw,5-series,sedan,6,15700.0,0
8880,2019,110000,gmc,sierra 2500,crew cab pickup,6,18333.333333333332,0
4050,2019,48798,mazda,mx-5 miata,convertible,6,8133.0,0
2030,2019,106341,mazda,mx-5 miata,convertible,6,17723.5,0
15100,2019,45700,audi,a8,sedan,6,7616.666666666667,0
20000,2019,47283,ford,mustang,convertible,6,7880.5,0
4160,2019,103100,volvo,xc90,suv,6,17183.333333333332,0
4760,2019,248000,dodge,ram 3500,extended cab pickup,6,41333.333333333336,1
2030,2019,143093,subaru,baja,sedan/pickup,6,23848.833333333332,0
4150,2019,140000,chevrolet,monte carlo,coupe,6,23333.333333333332,0
17800,2020,42008,cadillac,cts,sedan,5,8401.6,0
19500,2019,70788,ford,mustang,fastback,6,11798.0,0
12000,2019,84640,chevrolet,corvette,coupe,6,14106.666666666666,0
6750,2019,60250,ford,taurus,sedan,6,10041.666666666666,0
39900,2020,4572,chevrolet,blazer,convertible,5,914.4,0
6600,2020,1,ford,model t,,5,0.2,0
22000,2020,68500,honda,pilot,,5,13700.0,0
13200,2020,60700,pontiac,gto,coupe,5,12140.0,0
39000,2020,74300,gmc,sierra 3500,extended crew cab pickup,5,14860.0,0
45500,2019,11122,mercedes-benz,c-class,convertible,6,1853.6666666666667,0
2700,2019,12648,dodge,other pickups,extended crew cab pickup,6,2108.0,0
1530,2019,179000,hyundai,tucson,suv,6,29833.333333333332,1
16700,2019,32000,pontiac,trans am,coupe,6,5333.333333333333,0
49950,2020,56000,ferrari,f355 spider,convertible,5,11200.0,0
15600,2020,97500,oldsmobile,cutlass,,5,19500.0,0
9500,2020,76825,chevrolet,caprice,,5,15365.0,0
2650,2019,267878,toyota,prius,hatchback,6,44646.333333333336,1
13600,2020,61332,gmc,truck,standard cab pickup,5,12266.4,0
42500,2020,55123,plymouth,gtx,coupe,5,11024.6,0
4500,2019,32812,jaguar,other,convertible,6,5468.666666666667,0
3150,2019,43681,international harvester,other,,6,7280.166666666667,0
3800,2019,28000,ford,ranger,,6,4666.666666666667,0
5560,2020,187000,mercedes-benz,400-series,convertible,5,37400.0,1
25600,2018,110000,porsche,911,coupe,7,15714.285714285714,0
10100,2019,12000,ford,other,convertible,6,2000.0,0
8000,2019,210534,mercedes-benz,300-series,sedan,6,35089.0,1
44750,2020,5300,jaguar,f-type,coupe,5,1060.0,0
2430,2019,51463,volkswagen,bus/vanagon,,6,8577.166666666666,0
2810,2019,173000,bmw,3-series,coupe,6,28833.333333333332,1
7100,2020,65024,chevrolet,other pickups,,5,13004.8,0
1200,2020,154000,chevrolet,blazer,suv,5,30800.0,1
1200,2020,137000,jeep,grand cherokee,,5,27400.0,0
16500,2019,2000,chevrolet,el camino,el camino,6,333.3333333333333,0
11500,2019,114260,bmw,m3,sedan,6,19043.333333333332,0
5300,2020,75000,mini,cooper s,hatchback,5,15000.0,0
500,2019,60000,replica/kit makes,migi ii,convertible,6,10000.0,0
8500,2020,165000,bmw,6-series,coupe,5,33000.0,1
19000,2019,20020,buick,other,,6,3336.6666666666665,0
6300,2020,152000,mercedes-benz,sl-class,,5,30400.0,1
7500,2019,132000,dodge,ram 2500,extended cab pickup,6,22000.0,0
9000,2019,127000,dodge,ram 2500,extended crew cab pickup,6,21166.666666666668,0
8400,2019,81944,dodge,ram 2500,extended cab pickup,6,13657.333333333334,0
5600,2019,126000,ford,f-150,standard cab pickup,6,21000.0,0
7200,2019,185000,ford,f-250,extended cab pickup,6,30833.333333333332,1
14100,2020,160000,ford,f-250,pickup,5,32000.0,1
9700,2020,59000,ford,f-250 hd,pickup,5,11800.0,0
13050,2019,97718,ford,f-250,extended cab pickup,6,16286.333333333334,0
14900,2020,120000,ford,f-350 super duty,pickup,5,24000.0,0
6100,2019,100549,pontiac,firebird,coupe,6,16758.166666666668,0
10670,2019,24976,cadillac,sts,sedan,6,4162.666666666667,0
10800,2019,35000,cadillac,eldorado,coupe,6,5833.333333333333,0
6600,2019,157051,gmc,sierra 1500,standard cab pickup,6,26175.166666666668,1
10650,2019,98500,jeep,wrangler,convertible,6,16416.666666666668,0
11600,2019,73000,jeep,wrangler,convertible,6,12166.666666666666,0
8800,2019,112000,chevrolet,silverado 1500,extended cab pickup,6,18666.666666666668,0
10610,2019,174514,dodge,ram 2500,extended cab pickup,6,29085.666666666668,1
5400,2019,122000,chevrolet,suburban,suv,6,20333.333333333332,0
10830,2019,69238,toyota,tacoma,extended cab pickup,6,11539.666666666666,0
9100,2019,72700,gmc,sierra 2500,cab & chassis,6,12116.666666666666,0
13000,2019,99558,datsun,z-series,coupe,6,16593.0,0
5300,2019,130000,toyota,pickup,extended cab pickup,6,21666.666666666668,0
8200,2019,165988,toyota,tacoma,extended cab pickup,6,27664.666666666668,1
5800,2019,110000,bmw,3-series,convertible,6,18333.333333333332,0
10100,2019,91000,bmw,m roadster & coupe,convertible,6,15166.666666666666,0
18500,2020,95000,porsche,968,coupe,5,19000.0,0
5400,2020,152000,volkswagen,vanagon,van,5,30400.0,1
910,2020,0,lotus,europa,coupe,5,0.0,0
1600,2019,228000,oldsmobile,bravada,suv,6,38000.0,1
7200,2019,88548,toyota,4runner,suv,6,14758.0,0
2800,2019,79633,cadillac,deville,,6,13272.166666666666,0
1400,2020,85419,infiniti,g35,sedan,5,17083.8,0
680,2019,137505,lincoln,town car,sedan,6,22917.5,0
3300,2020,0,chevrolet,blazer,suv,5,0.0,0
16400,2019,0,volkswagen,beetle - classic,,6,0.0,0
3950,2019,82000,chevrolet,caprice,wagon,6,13666.666666666666,0
15000,2019,85700,ford,bronco,suv,6,14283.333333333334,0
510,2019,181500,honda,civic,coupe,6,30250.0,1
6000,2019,24000,mini,classic mini,coupe,6,4000.0,0
26000,2020,84473,chevrolet,corvette,coupe,5,16894.6,0
800,2020,78364,cadillac,seville,sedan,5,15672.8,0
10700,2020,32496,chevrolet,corvette,coupe,5,6499.2,0
30000,2019,89937,chevrolet,corvette,2dr coupe,6,14989.5,0
12400,2020,33950,ford,mustang,fastback,5,6790.0,0
3450,2019,86984,mitsubishi,3000gt,coupe,6,14497.333333333334,0
4150,2019,86435,bmw,7-series,sedan,6,14405.833333333334,0
7300,2019,110285,mercedes-benz,sl-class,convertible,6,18380.833333333332,0
5100,2019,3671,ford,mustang,fastback,6,611.8333333333334,0
2700,2019,153000,bmw,3-series,coupe,6,25500.0,1
5300,2019,6014,ford,focus,,6,1002.3333333333334,0
15100,2019,11000,ford,f-450,extended crew cab pickup,6,1833.3333333333333,0
4000,2019,86617,mercedes-benz,clk-class,coupe,6,14436.166666666666,0
500,2019,230320,gmc,sierra 1500,crew cab pickup,6,38386.666666666664,1
9600,2020,59560,volkswagen,jetta,sedan,5,11912.0,0
5000,2019,121300,audi,a4,wagon,6,20216.666666666668,0
500,2019,116274,pontiac,bonneville,sedan,6,19379.0,0
850,2019,188239,ford,crown victoria,sedan,6,31373.166666666668,1
6900,2019,160381,jeep,cherokee,suv,6,26730.166666666668,1
3000,2019,0,dodge,other,,6,0.0,0
1000,2019,152500,subaru,forester,suv,6,25416.666666666668,1
10000,2019,239013,toyota,4x4 hilux pickup truck straight axle,2 door short bed pickup,6,39835.5,1
7600,2019,39876,jaguar,xk8,convertible,6,6646.0,0
3760,2020,111111,pontiac,firebird,,5,22222.2,0
9200,2020,111111,plymouth,road runner,,5,22222.2,0
6600,2020,176444,acura,tl,4dr car,5,35288.8,1
1750,2020,251000,chevrolet,avalanche,crew cab pickup,5,50200.0,1
10500,2019,98000,chevrolet,other,coupe,6,16333.333333333334,0
8090,2020,113963,land rover,range rover,suv,5,22792.6,0
19900,2020,44293,bentley,continental,coupe,5,8858.6,0
45000,2020,31486,ferrari,355,convertible,5,6297.2,0
26100,2019,222222,plymouth,barracuda,,6,37037.0,1
550,2019,60000,dodge,other pickups,standard cab pickup,6,10000.0,0
7500,2020,151220,land rover,range rover,suv,5,30244.0,1
3600,2019,28500,lincoln,continental,coupe,6,4750.0,0
5600,2020,80029,ford,mustang,convertible,5,16005.8,0
17200,2020,13473,chevrolet,corvette,coupe,5,2694.6,0
5600,2020,70000,ford,mustang,convertible,5,14000.0,0
8500,2019,8300,ford,mustang,convertible,6,1383.3333333333333,0
3200,2019,72000,ford,thunderbird,coupe,6,12000.0,0
3700,2020,47000,buick,park avenue,,5,9400.0,0
4550,2020,103000,honda,accord,wagon,5,20600.0,0
3750,2019,36000,honda,accord,sedan,6,6000.0,0
5600,2019,21000,honda,civic,coupe,6,3500.0,0
4450,2020,43000,honda,civic,coupe,5,8600.0,0
5400,2020,63000,subaru,legacy,,5,12600.0,0
3950,2019,57000,honda,accord,sedan,6,9500.0,0
2450,2019,150000,honda,accord,sedan,6,25000.0,0
4550,2020,191000,toyota,corolla,,5,38200.0,1
6900,2019,38000,lexus,sc,coupe,6,6333.333333333333,0
5800,2020,100,ford,model t,depot hack,5,20.0,0
10000,2020,90000,dodge,magnum,wagon,5,18000.0,0
50000,2019,2691,dodge,challenger,coupe,6,448.5,0
4300,2020,230000,toyota,tacoma,crew cab pickup,5,46000.0,1
33500,2020,28687,chevrolet,corvette,convertible,5,5737.4,0
35500,2019,30700,ford,f-250,extended cab pickup,6,5116.666666666667,0
2350,2019,109809,audi,a8,sedan,6,18301.5,0
1370,2020,54000,mercedes-benz,model s,coupe,5,10800.0,0
530,2019,112000,dodge,charger,sedan,6,18666.666666666668,0
5500,2019,68030,bmw,3-series,convertible,6,11338.333333333334,0
12050,2020,97454,jaguar,xk,convertible,5,19490.8,0
2040,2019,126000,infiniti,fx,suv,6,21000.0,0
1400,2019,112838,oldsmobile,alero,coupe,6,18806.333333333332,0
2800,2019,150000,jeep,wrangler,convertible,6,25000.0,0
49900,2019,50800,tesla,model s,sedean,6,8466.666666666666,0
3500,2020,95000,chevrolet,c-10,standard cab pickup,5,19000.0,0
6500,2019,123,ford,mustang,notchback,6,20.5,0
5000,2020,104000,ford,mustang,convertible,5,20800.0,0
7450,2019,49000,ford,mustang,convertible,6,8166.666666666667,0
8100,2020,161000,chevrolet,tahoe,suv,5,32200.0,1
23000,2020,111111,plymouth,road runner,,5,22222.2,0
3750,2020,79550,oldsmobile,eighty-eight,,5,15910.0,0
3050,2020,165700,mitsubishi,montero,suv,5,33140.0,1
3500,2019,145000,volkswagen,pickup,,6,24166.666666666668,0
30600,2020,19670,volkswagen,golf r,hatchback,5,3934.0,0
1130,2020,48342,ford,ltd,sedan,5,9668.4,0
5200,2020,195657,toyota,camry,sedan,5,39131.4,1
1600,2019,173000,ford,mustang,fastback,6,28833.333333333332,1
2000,2019,9999,chevrolet,other pickups,standard cab pickup,6,1666.5,0
880,2020,99999,ford,fairlane,sedan,5,19999.8,0
2400,2019,9,ford,deluxe,,6,1.5,0
1550,2020,94900,buick,riviera,coupe,5,18980.0,0
5600,2020,109000,porsche,911,sports car,5,21800.0,0
4000,2020,83254,bmw,3-series,coupe,5,16650.8,0
3500,2020,212264,ford,f-450,cab & chassis,5,42452.8,1
60900,2020,14218,tesla,model x,,5,2843.6,0
2650,2019,99000,chrysler,newport,four door,6,16500.0,0
3250,2019,99000,ford,torino,coupe,6,16500.0,0
2850,2019,99000,chevrolet,bel air/150/210,sedan,6,16500.0,0
5550,2019,99000,ford,bronco,suv,6,16500.0,0
2500,2020,152660,chevrolet,c/k pickup 2500,,5,30532.0,1
2700,2019,198421,toyota,4runner,suv,6,33070.166666666664,1
32500,2020,61421,chevrolet,camaro,coupe,5,12284.2,0
26500,2019,56294,oldsmobile,442,coupe,6,9382.333333333334,0
19900,2019,65482,chevrolet,el camino,pickup,6,10913.666666666666,0
10520,2019,25789,pontiac,firebird,,6,4298.166666666667,0
500,2020,205566,saab,900,convertible,5,41113.2,1
30000,2019,27560,jeep,wrangler,suv,6,4593.333333333333,0
6500,2020,55000,chevrolet,c-10,,5,11000.0,0
19500,2020,109000,volkswagen,bus/vanagon,van camper,5,21800.0,0
1030,2020,45555,chevrolet,impala,coupe,5,9111.0,0
1000,2020,334455,chevrolet,impala,coupe,5,66891.0,1
1500,2020,98765,chevrolet,impala,wagon,5,19753.0,0
3550,2020,114000,chevrolet,impala,convertible,5,22800.0,0
3200,2019,55026,cadillac,eldorado,,6,9171.0,0
4000,2020,83000,cadillac,deville,sedan,5,16600.0,0
27700,2019,1000,ford,coupe,,6,166.66666666666666,0
9000,2020,123437,buick,skylark,coupe,5,24687.4,0
8000,2019,86597,plymouth,satellite,,6,14432.833333333334,0
15000,2018,70400,toyota,tundra,crew cab pickup,7,10057.142857142857,0
7600,2020,213000,ford,mustang,hatchback,5,42600.0,1
12000,2020,74000,jaguar,3.8 s-type,sedan,5,14800.0,0
8200,2020,99324,chevrolet,suburban,suv,5,19864.8,0
8500,2020,115383,ford,bronco,suv,5,23076.6,0
4930,2020,89000,buick,special,sedan,5,17800.0,0
1150,2019,92200,ford,f-150,standard cab pickup,6,15366.666666666666,0
10600,2019,52660,mazda,cx-5,,6,8776.666666666666,0
7600,2019,86700,ford,f-150,extended cab pickup,6,14450.0,0
8100,2019,0,ford,mustang,,6,0.0,0
9600,2019,125200,mercedes-benz,r-class,wagon,6,20866.666666666668,0
10500,2019,115000,nissan,gt-r,coupe,6,19166.666666666668,0
13600,2019,113500,bmw,m3,coupe,6,18916.666666666668,0
9000,2019,245000,toyota,land cruiser,,6,40833.333333333336,1
22200,2020,30000,packard,caribbean,convertible,5,6000.0,0
3850,2019,79000,lincoln,town car,sedan,6,13166.666666666666,0
7300,2020,64000,chevrolet,impala,coupe,5,12800.0,0
5600,2020,29704,chevrolet,impala,wagon,5,5940.8,0
3900,2020,51300,chrysler,cordoba 5.9,,5,10260.0,0
6500,2019,83000,oldsmobile,442,holiday coupe,6,13833.333333333334,0
1700,2019,179044,mercedes-benz,300-series,coupe,6,29840.666666666668,1
5000,2019,48706,chevrolet,corvette,coupe,6,8117.666666666667,0
1500,2019,72000,ford,bronco,suv,6,12000.0,0
2280,2019,116000,ford,crown victoria,4dr car,6,19333.333333333332,0
1630,2020,49000,chevrolet,camaro,,5,9800.0,0
1280,2020,38089,chevrolet,other pickups,,5,7617.8,0
1620,2019,212506,volvo,760 turbo,sedan,6,35417.666666666664,1
7200,2019,54500,cadillac,eldorado,convertible,6,9083.333333333334,0
5000,2020,68000,dodge,other pickups,standard cab pickup,5,13600.0,0
17000,2019,100,ford,model a,convertible,6,16.666666666666668,0
7800,2019,171500,chevrolet,camaro,coupe,6,28583.333333333332,1
7180,2020,82000,ford,model a,sedan,5,16400.0,0
7800,2020,75270,ford,mustang,coupe,5,15054.0,0
1430,2019,73459,cadillac,seville,sedan,6,12243.166666666666,0
7610,2020,76490,chevrolet,corvair,,5,15298.0,0
4700,2020,110608,mercedes-benz,400-series,sedan,5,22121.6,0
2150,2019,120342,mercedes-benz,400-series,coupe,6,20057.0,0
3900,2020,68798,mercedes-benz,200-series,sedan,5,13759.6,0
3600,2020,6870,camuta,electric,coupe,5,1374.0,0
6250,2019,3,replica/kit makes,beetle,convertible,6,0.5,0
3550,2020,54859,volkswagen,beetle - classic,,5,10971.8,0
1800,2019,0,replica/kit makes,mercedes replica kit car,,6,0.0,0
750,2019,145378,mercedes-benz,200-series,sedan,6,24229.666666666668,0
570,2020,610,fiat,other,convertible,5,122.0,0
2550,2020,9619,volkswagen,beetle - classic,coupe,5,1923.8,0
3760,2020,13455,volkswagen,beetle - classic,coupe,5,2691.0,0
1880,2019,66013,pontiac,catalina,sedan,6,11002.166666666666,0
910,2020,98270,dodge,other pickups,,5,19654.0,0
5200,2019,31223,dodge,other pickups,crew cab pickup,6,5203.833333333333,0
1580,2019,6088,chrysler,other,sedan,6,1014.6666666666666,0
800,2019,99999,chrysler,lebaron,sedan,6,16666.5,0
810,2019,70485,ford,mustang,convertible,6,11747.5,0
5290,2020,28083,ford,mustang,coupe,5,5616.6,0
840,2019,82689,ford,thunderbird,2 door sedan,6,13781.5,0
810,2019,172485,ford,mustang,coupe,6,28747.5,1
4000,2020,109636,ford,mustang,coupe,5,21927.2,0
1430,2019,161450,ford,mustang,coupe,6,26908.333333333332,1
500,2019,144380,ford,mustang,convertible,6,24063.333333333332,0
1660,2020,124207,ford,mustang,convertible,5,24841.4,0
1320,2019,173830,ford,thunderbird,sedan,6,28971.666666666668,1
2030,2019,54808,ford,thunderbird,coupe,6,9134.666666666666,0
1430,2019,171896,ford,e-series van,standard passenger van,6,28649.333333333332,1
1050,2020,104429,ford,e-series van,minivan,5,20885.8,0
5100,2020,106200,ford,f-350,extended passenger van,5,21240.0,0
3520,2020,197234,ford,e-series van,,5,39446.8,1
3050,2019,52696,ford,e-series van,extended passenger van,6,8782.666666666666,0
3220,2020,206571,ford,f-450,,5,41314.2,1
5500,2020,41969,ford,bronco,minivan,5,8393.8,0
930,2019,82000,ford,f-150,crew cab pickup,6,13666.666666666666,0
2250,2020,92841,ford,f-250,,5,18568.2,0
1500,2020,6504,ford,f-250,crew cab pickup,5,1300.8,0
2550,2019,96343,chevrolet,corvette,2 dr,6,16057.166666666666,0
4050,2019,87839,chevrolet,corvette,coupe,6,14639.833333333334,0
2730,2020,73273,chevrolet,corvette,coupe,5,14654.6,0
3240,2019,59733,chevrolet,corvette,coupe,6,9955.5,0
1850,2019,109390,chevrolet,corvette,coupe,6,18231.666666666668,0
610,2019,150999,chevrolet,camaro,,6,25166.5,1
900,2019,85246,chevrolet,camaro,coupe,6,14207.666666666666,0
5100,2019,79498,chevrolet,monte carlo,sedan,6,13249.666666666666,0
670,2019,134961,chevrolet,cavalier,sedan,6,22493.5,0
2950,2019,100375,chevrolet,corvette,coupe,6,16729.166666666668,0
3620,2020,68228,chevrolet,corvette,coupe,5,13645.6,0
5200,2019,48331,chevrolet,corvette,convertible,6,8055.166666666667,0
4000,2019,49818,chevrolet,corvette,convertible,6,8303.0,0
1520,2020,77652,pontiac,fiero,,5,15530.4,0
580,2020,143649,pontiac,fiero,,5,28729.8,0
1530,2020,55141,pontiac,6000,,5,11028.2,0
2550,2020,154862,pontiac,fiero,coupe,5,30972.4,1
2050,2019,85857,pontiac,fiero,coupe,6,14309.5,0
1730,2020,118802,pontiac,grand prix,sedan,5,23760.4,0
4310,2020,45248,oldsmobile,toronado,sedan,5,9049.6,0
1740,2019,32867,oldsmobile,toronado,coupe,6,5477.833333333333,0
1050,2019,174510,oldsmobile,cutlass,convertible,6,29085.0,1
1880,2020,106004,oldsmobile,cutlass,convertible,5,21200.8,0
3600,2020,54140,buick,regal,,5,10828.0,0
1350,2020,74331,buick,electra,,5,14866.2,0
610,2020,7558,buick,riviera,sedan,5,1511.6,0
1960,2020,67162,cadillac,eldorado,,5,13432.4,0
1690,2020,86485,cadillac,eldorado,,5,17297.0,0
